source_code,source_text,target_code,target_text
en,Some items were removed from your cart,ar,تمت إزالة بعض العناصر من سلة التسوق الخاصة بك
en,These items are not available for B2B orders.,ar,هذه العناصر غير متوفرة لطلبات B2B.
en,Not available,ar,غير متوفر
en,Unpurchasable product,ar,منتج غير قابل للشراء
en,Some items were removed from your cart,ar,تمت إزالة بعض العناصر من سلة التسوق الخاصة بك
en,These items are not available.,ar,هذه العناصر غير متوفرة.
en,Not available,ar,غير متوفر
en,Delivery not available,ar,التوصيل غير متوفر
en,%{delivery_method} is no longer available for this item.,ar,%{delivery_method} لم يعد متاحًا لهذا العنصر.
en,%{delivery_method} is no longer available for these items.,ar,%{delivery_method} لم يعد متاحًا لهذه العناصر.
en,The chosen delivery method is no longer available for this item.,ar,طريقة التسليم المختارة لم تعد متاحة لهذا العنصر.
en,The chosen delivery method is no longer available for these items.,ar,لم تعد طريقة التسليم المختارة متاحة لهذه العناصر.
en,No delivery available,ar,لا يوجد توصيل متاح
en,No delivery available for %{count} item,ar,لا يوجد تسليم متاح لـ %{count} عنصر
en,No delivery available for %{count} items,ar,لا يوجد تسليم متاح لـ %{count} من العناصر
en,This item will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذا العنصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,These items will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذه العناصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,No delivery,ar,لا التسليم
en,Price update,ar,تحديث الأسعار
en,Prices for these items have changed and are updated in your cart.,ar,لقد تغيرت أسعار هذه العناصر وتم تحديثها في سلة التسوق الخاصة بك.
en,Price and quantity update,ar,تحديث السعر والكمية
en,Prices and available quantities for these items have changed and are updated in your cart.,ar,لقد تغيرت الأسعار والكميات المتاحة لهذه العناصر وتم تحديثها في سلة التسوق الخاصة بك.
en,These items are no longer available and have been removed from your cart.,ar,لم تعد هذه العناصر متوفرة وتمت إزالتها من سلة التسوق الخاصة بك.
en,Some items are no longer available and have been removed from your cart.,ar,بعض العناصر لم تعد متوفرة وتمت إزالتها من سلة التسوق الخاصة بك.
en,Unavailable product,ar,منتج غير متوفر
en,Unavailable products,ar,منتجات غير متوفرة
en,This product will be removed from your cart because it's not available in your country/region.,ar,ستتم إزالة هذا المنتج من سلة التسوق الخاصة بك لأنه غير متوفر في بلدك/منطقتك.
en,These products will be removed from your cart because they're not available in your country/region.,ar,ستتم إزالة هذه المنتجات من سلة التسوق الخاصة بك لأنها غير متوفرة في بلدك/منطقتك.
en,This product is not available in your country/region.,ar,هذا المنتج غير متوفر في بلدك/منطقتك.
en,These products are not available in your country/region.,ar,هذه المنتجات غير متوفرة في بلدك/منطقتك.
en,Unavailable,ar,غير متاح
en,This product is not available for delivery to %{location_name}.,ar,هذا المنتج غير متاح للتوصيل إلى %{location_name}.
en,These products are not available for delivery to %{location_name}.,ar,هذه المنتجات غير متاحة للتسليم إلى %{location_name}.
en,The product in your cart is not available for delivery to %{location_name}.,ar,المنتج الموجود في سلة التسوق الخاصة بك غير متاح للتسليم إلى %{location_name}.
en,The products in your cart are not available for delivery to %{location_name}.,ar,المنتجات الموجودة في سلة التسوق الخاصة بك غير متاحة للتسليم إلى %{location_name}.
en,your country,ar,بلدك
en,your location,ar,موقعك
en,Your cart has been updated.,ar,تم تحديث سلة التسوق الخاصة بك.
en,Change delivery address to continue.,ar,قم بتغيير عنوان التسليم للمتابعة.
en,Change delivery address or %{remove_action}.,ar,قم بتغيير عنوان التسليم أو %{remove_action}.
en,remove unavailable item,ar,إزالة العنصر غير المتاح
en,remove unavailable items,ar,إزالة العناصر غير المتاحة
en,empty cart and return to store,ar,عربة فارغة والعودة إلى المتجر
en,%{product_name} / %{variant_label},ar,%{product_name} / %{variant_label}
en,No delivery available for %{count} item,ar,لا يوجد تسليم متاح لـ %{count} عنصر
en,No delivery available for %{count} items,ar,لا يوجد تسليم متاح لـ %{count} من العناصر
en,This item will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذا العنصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,These items will be removed from your cart because there are no delivery methods available for your address.,ar,ستتم إزالة هذه العناصر من سلة التسوق الخاصة بك لأنه لا توجد طرق تسليم متاحة لعنوانك.
en,No delivery,ar,لا التسليم
en,Order summary,ar,ملخص الطلب
en,"Part of ""%{group_title}""",ar,"جزء من ""%{group_title}"""
en,%{count} item,ar,%{count} عنصر
en,%{count} items,ar,%{count} من العناصر
en,View %{count} item,ar,عرض %{count} عنصر
en,View all %{count} items,ar,عرض كافة العناصر البالغ عددها %{count}.
en,Search,ar,يبحث
en,Clear search,ar,مسح البحث
en,"No results found for ""%{searchText}"". Check the spelling or use a different word or phrase.",ar,"لم يتم العثور على نتائج لـ ""%{searchText}"". قم بالتدقيق الإملائي أو استخدم كلمة أو عبارة مختلفة."
en,%{shownNumber} of %{totalNumber} items,ar,%{shownNumber} من %{totalNumber} من العناصر
en,Order %{name},ar,الطلب %{name}
en,Shopping cart,ar,عربة التسوق
en,Discount,ar,تخفيض
en,Discount,ar,تخفيض
en,Discounts,ar,خصومات
en,Order discount,ar,خصم الطلب
en,Order discounts,ar,تخفيضات النظام
en,Discount code,ar,رمز الخصم
en,Unable to find a valid discount matching the code entered,ar,تعذر العثور على خصم صالح مطابق للكود الذي تم إدخاله
en,Discount code,ar,رمز الخصم
en,Discount code applied,ar,تم تطبيق رمز الخصم
en,Gift card applied,ar,تم تطبيق بطاقة الهدايا
en,Enter shipping address,ar,أدخل عنوان الشحن
en,Gift card,ar,بطاقة هدية
en,Gift card,ar,بطاقة هدية
en,Gift card,ar,بطاقة هدية
en,Discount code or gift card,ar,رمز الخصم أو بطاقة الهدايا
en,Discount code or gift card,ar,رمز الخصم أو بطاقة الهدايا
en,Discount code or gift card,ar,رمز الخصم أو بطاقة الهدايا
en,Clear gift card,ar,بطاقة هدية واضحة
en,Remove discount,ar,إزالة الخصم
en,Restocking fee,ar,رسوم إعادة تخزين
en,Return shipping,ar,إعادة الشحن
en,Free shipping,ar,ًالشحن مجانا
en,Applied,ar,مُطبَّق
en,Apply,ar,يتقدم
en,%{amount} off total order price,ar,%{amount} خصم على إجمالي سعر الطلب
en,Discount has been applied,ar,تم تطبيق الخصم
en,Discount has been removed,ar,تمت إزالة الخصم
en,Gift card has been applied,ar,تم تطبيق بطاقة الهدايا
en,Gift card has been removed,ar,تمت إزالة بطاقة الهدايا
en,Gift cards will only apply to your first payment,ar,سيتم تطبيق بطاقات الهدايا فقط على دفعتك الأولى
en,A discount has been applied to this order. You can’t add another discount.,ar,تم تطبيق خصم على هذا الطلب. لا يمكنك إضافة خصم آخر.
en,Subtotal,ar,المجموع الفرعي
en,Subtotal · %{count} item,ar,الإجمالي الفرعي · %{count} عنصر
en,Subtotal · %{count} items,ar,الإجمالي الفرعي · %{count} من العناصر
en,Pickup in store,ar,الاستلام من المتجر
en,There are no pickup locations available.,ar,لا توجد مواقع الالتقاط المتاحة.
en,Your item isn't available for store pickup,ar,العنصر الخاص بك غير متاح للاستلام من المتجر
en,Your items aren't available for store pickup,ar,العناصر الخاصة بك غير متاحة للاستلام من المتجر
en,Ship to address,ar,الشحن إلى العنوان
en,%{link} instead,ar,%{link} بدلاً من ذلك
en,Tip,ar,نصيحة
en,Calculating…,ar,جارٍ الحساب…
en,Calculating…,ar,جارٍ الحساب…
en,Calculated at next step,ar,تحسب في الخطوة التالية
en,Shipping Discount,ar,خصم الشحن
en,—,ar,—
en,Not yet available,ar,غير متوفر بعد
en,Shipping costs,ar,تكاليف الشحن
en,Taxes,ar,الضرائب
en,Estimated taxes,ar,الضرائب المقدرة
en,Taxes (estimated),ar,الضرائب (تقديرية)
en,The final tax and total will be confirmed by email or text after you place your order.,ar,سيتم تأكيد الضريبة النهائية والإجمالية عن طريق البريد الإلكتروني أو الرسائل النصية بعد تقديم طلبك.
